candidate,is_prime,divisor,remainder,divisible,P_A,P_D,P_0,agreement_density,disagreement_density,zero_density
4294967067,0,29,19,0,3,26,35,0.046875,0.40625,0.546875
4294967067,0,31,23,0,4,25,35,0.0625,0.390625,0.546875
4294967068,0,3,1,0,0,29,35,0.0,0.453125,0.546875
4294967068,0,5,3,0,1,27,36,0.015625,0.421875,0.5625
4294967068,0,7,0,1,1,28,35,0.015625,0.4375,0.546875
4294967068,0,11,7,0,1,28,35,0.015625,0.4375,0.546875
4294967068,0,13,2,0,2,26,36,0.03125,0.40625,0.5625
4294967068,0,17,11,0,1,27,36,0.015625,0.421875,0.5625
4294967068,0,19,6,0,1,28,35,0.015625,0.4375,0.546875
4294967068,0,23,14,0,2,27,35,0.03125,0.421875,0.546875
4294967068,0,29,20,0,3,25,36,0.046875,0.390625,0.5625
4294967068,0,31,24,0,3,26,35,0.046875,0.40625,0.546875
4294967069,0,3,2,0,1,28,35,0.015625,0.4375,0.546875
4294967069,0,5,4,0,2,26,36,0.03125,0.40625,0.5625
4294967069,0,7,1,0,2,27,35,0.03125,0.421875,0.546875
4294967069,0,11,8,0,2,27,35,0.03125,0.421875,0.546875
4294967069,0,13,3,0,3,25,36,0.046875,0.390625,0.5625
4294967069,0,17,12,0,2,26,36,0.03125,0.40625,0.5625
4294967069,0,19,7,0,2,27,35,0.03125,0.421875,0.546875
4294967069,0,23,15,0,3,26,35,0.046875,0.40625,0.546875
4294967069,0,29,21,0,4,24,36,0.0625,0.375,0.5625
4294967069,0,31,25,0,4,25,35,0.0625,0.390625,0.546875
4294967070,0,3,0,1,1,28,35,0.015625,0.4375,0.546875
4294967070,0,5,0,1,1,28,35,0.015625,0.4375,0.546875
4294967070,0,7,2,0,2,27,35,0.03125,0.421875,0.546875
4294967070,0,11,9,0,2,27,35,0.03125,0.421875,0.546875
4294967070,0,13,4,0,2,27,35,0.03125,0.421875,0.546875
4294967070,0,17,13,0,1,28,35,0.015625,0.4375,0.546875
4294967070,0,19,8,0,2,27,35,0.03125,0.421875,0.546875
4294967070,0,23,16,0,3,26,35,0.046875,0.40625,0.546875
4294967070,0,29,22,0,3,26,35,0.046875,0.40625,0.546875
4294967070,0,31,26,0,4,25,35,0.0625,0.390625,0.546875
4294967071,0,3,1,0,2,27,35,0.03125,0.421875,0.546875
4294967071,0,5,1,0,2,27,35,0.03125,0.421875,0.546875
4294967071,0,7,3,0,3,26,35,0.046875,0.40625,0.546875
4294967071,0,11,10,0,3,26,35,0.046875,0.40625,0.546875
4294967071,0,13,5,0,3,26,35,0.046875,0.40625,0.546875
4294967071,0,17,14,0,2,27,35,0.03125,0.421875,0.546875
4294967071,0,19,9,0,3,26,35,0.046875,0.40625,0.546875
4294967071,0,23,17,0,4,25,35,0.0625,0.390625,0.546875
4294967071,0,29,23,0,4,25,35,0.0625,0.390625,0.546875
4294967071,0,31,27,0,5,24,35,0.078125,0.375,0.546875
4294967072,0,3,2,0,0,27,37,0.0,0.421875,0.578125
4294967072,0,5,2,0,0,27,37,0.0,0.421875,0.578125
4294967072,0,7,4,0,0,28,36,0.0,0.4375,0.5625
4294967072,0,11,0,1,0,28,36,0.0,0.4375,0.5625
4294967072,0,13,6,0,0,28,36,0.0,0.4375,0.5625
4294967072,0,17,15,0,0,27,37,0.0,0.421875,0.578125
4294967072,0,19,10,0,0,28,36,0.0,0.4375,0.5625
4294967072,0,23,18,0,0,29,35,0.0,0.453125,0.546875
4294967072,0,29,24,0,0,29,35,0.0,0.453125,0.546875
4294967072,0,31,28,0,0,30,34,0.0,0.46875,0.53125
4294967073,0,3,0,1,1,26,37,0.015625,0.40625,0.578125
4294967073,0,5,3,0,1,26,37,0.015625,0.40625,0.578125
4294967073,0,7,5,0,1,27,36,0.015625,0.421875,0.5625
4294967073,0,11,1,0,1,27,36,0.015625,0.421875,0.5625
4294967073,0,13,7,0,1,27,36,0.015625,0.421875,0.5625
4294967073,0,17,16,0,1,26,37,0.015625,0.40625,0.578125
4294967073,0,19,11,0,1,27,36,0.015625,0.421875,0.5625
4294967073,0,23,19,0,1,28,35,0.015625,0.4375,0.546875
4294967073,0,29,25,0,1,28,35,0.015625,0.4375,0.546875
4294967073,0,31,29,0,1,29,34,0.015625,0.453125,0.53125
4294967074,0,3,1,0,1,26,37,0.015625,0.40625,0.578125
4294967074,0,5,4,0,0,28,36,0.0,0.4375,0.5625
4294967074,0,7,6,0,1,27,36,0.015625,0.421875,0.5625
4294967074,0,11,2,0,1,27,36,0.015625,0.421875,0.5625
4294967074,0,13,8,0,0,29,35,0.0,0.453125,0.546875
4294967074,0,17,0,1,0,28,36,0.0,0.4375,0.5625
4294967074,0,19,12,0,1,27,36,0.015625,0.421875,0.5625
4294967074,0,23,20,0,1,28,35,0.015625,0.4375,0.546875
4294967074,0,29,26,0,0,30,34,0.0,0.46875,0.53125
4294967074,0,31,30,0,1,29,34,0.015625,0.453125,0.53125
4294967075,0,3,2,0,2,25,37,0.03125,0.390625,0.578125
4294967075,0,5,0,1,1,27,36,0.015625,0.421875,0.5625
4294967075,0,7,0,1,2,26,36,0.03125,0.40625,0.5625
4294967075,0,11,3,0,2,26,36,0.03125,0.40625,0.5625
4294967075,0,13,9,0,1,28,35,0.015625,0.4375,0.546875
4294967075,0,17,1,0,1,27,36,0.015625,0.421875,0.5625
4294967075,0,19,13,0,2,26,36,0.03125,0.40625,0.5625
4294967075,0,23,21,0,2,27,35,0.03125,0.421875,0.546875
4294967075,0,29,27,0,1,29,34,0.015625,0.453125,0.53125
4294967075,0,31,0,1,2,28,34,0.03125,0.4375,0.53125
4294967076,0,3,0,1,0,28,36,0.0,0.4375,0.5625
4294967076,0,5,1,0,1,26,37,0.015625,0.40625,0.578125
4294967076,0,7,1,0,1,27,36,0.015625,0.421875,0.5625
4294967076,0,11,4,0,0,29,35,0.0,0.453125,0.546875
4294967076,0,13,10,0,1,27,36,0.015625,0.421875,0.5625
4294967076,0,17,2,0,0,28,36,0.0,0.4375,0.5625
4294967076,0,19,14,0,0,29,35,0.0,0.453125,0.546875
4294967076,0,23,22,0,1,28,35,0.015625,0.4375,0.546875
4294967076,0,29,28,0,1,28,35,0.015625,0.4375,0.546875
4294967076,0,31,1,0,1,29,34,0.015625,0.453125,0.53125
4294967077,0,3,1,0,1,27,36,0.015625,0.421875,0.5625
4294967077,0,5,2,0,2,25,37,0.03125,0.390625,0.578125
4294967077,0,7,2,0,2,26,36,0.03125,0.40625,0.5625
4294967077,0,11,5,0,1,28,35,0.015625,0.4375,0.546875
4294967077,0,13,11,0,2,26,36,0.03125,0.40625,0.5625
4294967077,0,17,3,0,1,27,36,0.015625,0.421875,0.5625
4294967077,0,19,15,0,1,28,35,0.015625,0.4375,0.546875
4294967077,0,23,0,1,2,27,35,0.03125,0.421875,0.546875
4294967077,0,29,0,1,2,27,35,0.03125,0.421875,0.546875
4294967077,0,31,2,0,2,28,34,0.03125,0.4375,0.53125
4294967078,0,3,2,0,1,27,36,0.015625,0.421875,0.5625
4294967078,0,5,3,0,1,27,36,0.015625,0.421875,0.5625
4294967078,0,7,3,0,2,26,36,0.03125,0.40625,0.5625
4294967078,0,11,6,0,1,28,35,0.015625,0.4375,0.546875
4294967078,0,13,12,0,1,28,35,0.015625,0.4375,0.546875
4294967078,0,17,4,0,0,29,35,0.0,0.453125,0.546875
4294967078,0,19,16,0,1,28,35,0.015625,0.4375,0.546875
4294967078,0,23,1,0,2,27,35,0.03125,0.421875,0.546875
4294967078,0,29,1,0,1,29,34,0.015625,0.453125,0.53125
4294967078,0,31,3,0,2,28,34,0.03125,0.4375,0.53125
4294967079,0,3,0,1,2,26,36,0.03125,0.40625,0.5625
4294967079,0,5,4,0,2,26,36,0.03125,0.40625,0.5625
4294967079,0,7,4,0,3,25,36,0.046875,0.390625,0.5625
4294967079,0,11,7,0,2,27,35,0.03125,0.421875,0.546875
4294967079,0,13,0,1,2,27,35,0.03125,0.421875,0.546875
4294967079,0,17,5,0,1,28,35,0.015625,0.4375,0.546875
4294967079,0,19,17,0,2,27,35,0.03125,0.421875,0.546875
4294967079,0,23,2,0,3,26,35,0.046875,0.40625,0.546875
4294967079,0,29,2,0,2,28,34,0.03125,0.4375,0.53125
4294967079,0,31,4,0,3,27,34,0.046875,0.421875,0.53125
4294967080,0,3,1,0,0,28,36,0.0,0.4375,0.5625
4294967080,0,5,0,1,0,28,36,0.0,0.4375,0.5625
4294967080,0,7,5,0,0,29,35,0.0,0.453125,0.546875
4294967080,0,11,8,0,1,27,36,0.015625,0.421875,0.5625
4294967080,0,13,1,0,1,27,36,0.015625,0.421875,0.5625
4294967080,0,17,6,0,0,28,36,0.0,0.4375,0.5625
4294967080,0,19,18,0,0,29,35,0.0,0.453125,0.546875
4294967080,0,23,3,0,0,30,34,0.0,0.46875,0.53125
4294967080,0,29,3,0,1,28,35,0.015625,0.4375,0.546875
4294967080,0,31,5,0,1,29,34,0.015625,0.453125,0.53125
4294967081,0,3,2,0,1,27,36,0.015625,0.421875,0.5625
4294967081,0,5,1,0,1,27,36,0.015625,0.421875,0.5625
4294967081,0,7,6,0,1,28,35,0.015625,0.4375,0.546875
4294967081,0,11,9,0,2,26,36,0.03125,0.40625,0.5625
4294967081,0,13,2,0,2,26,36,0.03125,0.40625,0.5625
4294967081,0,17,7,0,1,27,36,0.015625,0.421875,0.5625
4294967081,0,19,0,1,1,28,35,0.015625,0.4375,0.546875
4294967081,0,23,4,0,1,29,34,0.015625,0.453125,0.53125
4294967081,0,29,4,0,2,27,35,0.03125,0.421875,0.546875
4294967081,0,31,6,0,2,28,34,0.03125,0.4375,0.53125
4294967082,0,3,0,1,1,27,36,0.015625,0.421875,0.5625
4294967082,0,5,2,0,0,29,35,0.0,0.453125,0.546875
4294967082,0,7,0,1,1,28,35,0.015625,0.4375,0.546875
4294967082,0,11,10,0,2,26,36,0.03125,0.40625,0.5625
4294967082,0,13,3,0,1,28,35,0.015625,0.4375,0.546875
4294967082,0,17,8,0,0,29,35,0.0,0.453125,0.546875
4294967082,0,19,1,0,1,28,35,0.015625,0.4375,0.546875
4294967082,0,23,5,0,1,29,34,0.015625,0.453125,0.53125
4294967082,0,29,5,0,1,29,34,0.015625,0.453125,0.53125
4294967082,0,31,7,0,2,28,34,0.03125,0.4375,0.53125
4294967083,0,3,1,0,2,26,36,0.03125,0.40625,0.5625
4294967083,0,5,3,0,1,28,35,0.015625,0.4375,0.546875
4294967083,0,7,1,0,2,27,35,0.03125,0.421875,0.546875
4294967083,0,11,0,1,3,25,36,0.046875,0.390625,0.5625
4294967083,0,13,4,0,2,27,35,0.03125,0.421875,0.546875
4294967083,0,17,9,0,1,28,35,0.015625,0.4375,0.546875
4294967083,0,19,2,0,2,27,35,0.03125,0.421875,0.546875
4294967083,0,23,6,0,2,28,34,0.03125,0.4375,0.53125
4294967083,0,29,6,0,2,28,34,0.03125,0.4375,0.53125
4294967083,0,31,8,0,3,27,34,0.046875,0.421875,0.53125
4294967084,0,3,2,0,0,29,35,0.0,0.453125,0.546875
4294967084,0,5,4,0,1,27,36,0.015625,0.421875,0.5625
4294967084,0,7,2,0,1,28,35,0.015625,0.4375,0.546875
4294967084,0,11,1,0,1,28,35,0.015625,0.4375,0.546875
4294967084,0,13,5,0,2,26,36,0.03125,0.40625,0.5625
4294967084,0,17,10,0,0,29,35,0.0,0.453125,0.546875
4294967084,0,19,3,0,0,30,34,0.0,0.46875,0.53125
4294967084,0,23,7,0,1,29,34,0.015625,0.453125,0.53125
4294967084,0,29,7,0,2,27,35,0.03125,0.421875,0.546875
4294967084,0,31,9,0,2,28,34,0.03125,0.4375,0.53125
4294967085,0,3,0,1,1,28,35,0.015625,0.4375,0.546875
4294967085,0,5,0,1,2,26,36,0.03125,0.40625,0.5625
4294967085,0,7,3,0,2,27,35,0.03125,0.421875,0.546875
4294967085,0,11,2,0,2,27,35,0.03125,0.421875,0.546875
4294967085,0,13,6,0,3,25,36,0.046875,0.390625,0.5625
4294967085,0,17,11,0,1,28,35,0.015625,0.4375,0.546875
4294967085,0,19,4,0,1,29,34,0.015625,0.453125,0.53125
4294967085,0,23,8,0,2,28,34,0.03125,0.4375,0.53125
4294967085,0,29,8,0,3,26,35,0.046875,0.40625,0.546875
4294967085,0,31,10,0,3,27,34,0.046875,0.421875,0.53125
4294967086,0,3,1,0,1,28,35,0.015625,0.4375,0.546875
4294967086,0,5,1,0,1,28,35,0.015625,0.4375,0.546875
4294967086,0,7,4,0,2,27,35,0.03125,0.421875,0.546875
4294967086,0,11,3,0,2,27,35,0.03125,0.421875,0.546875
4294967086,0,13,7,0,2,27,35,0.03125,0.421875,0.546875
4294967086,0,17,12,0,0,30,34,0.0,0.46875,0.53125
4294967086,0,19,5,0,1,29,34,0.015625,0.453125,0.53125
4294967086,0,23,9,0,2,28,34,0.03125,0.4375,0.53125
4294967086,0,29,9,0,2,28,34,0.03125,0.4375,0.53125
4294967086,0,31,11,0,3,27,34,0.046875,0.421875,0.53125
4294967088,0,3,0,1,0,28,36,0.0,0.4375,0.5625
4294967088,0,5,3,0,0,28,36,0.0,0.4375,0.5625
4294967088,0,7,6,0,0,29,35,0.0,0.453125,0.546875
4294967088,0,11,5,0,0,29,35,0.0,0.453125,0.546875
4294967088,0,13,9,0,0,29,35,0.0,0.453125,0.546875
4294967088,0,17,14,0,1,26,37,0.015625,0.40625,0.578125
4294967088,0,19,7,0,1,27,36,0.015625,0.421875,0.5625
4294967088,0,23,11,0,1,28,35,0.015625,0.4375,0.546875
4294967088,0,29,11,0,1,28,35,0.015625,0.4375,0.546875
4294967088,0,31,13,0,1,29,34,0.015625,0.453125,0.53125
4294967089,0,3,1,0,1,27,36,0.015625,0.421875,0.5625
4294967089,0,5,4,0,1,27,36,0.015625,0.421875,0.5625
4294967089,0,7,0,1,1,28,35,0.015625,0.4375,0.546875
4294967089,0,11,6,0,1,28,35,0.015625,0.4375,0.546875
4294967089,0,13,10,0,1,28,35,0.015625,0.4375,0.546875
4294967089,0,17,15,0,2,25,37,0.03125,0.390625,0.578125
4294967089,0,19,8,0,2,26,36,0.03125,0.40625,0.5625
4294967089,0,23,12,0,2,27,35,0.03125,0.421875,0.546875
4294967089,0,29,12,0,2,27,35,0.03125,0.421875,0.546875
4294967089,0,31,14,0,2,28,34,0.03125,0.4375,0.53125
4294967090,0,3,2,0,1,27,36,0.015625,0.421875,0.5625
4294967090,0,5,0,1,0,29,35,0.0,0.453125,0.546875
4294967090,0,7,1,0,1,28,35,0.015625,0.4375,0.546875
4294967090,0,11,7,0,1,28,35,0.015625,0.4375,0.546875
4294967090,0,13,11,0,0,30,34,0.0,0.46875,0.53125
4294967090,0,17,16,0,1,27,36,0.015625,0.421875,0.5625
4294967090,0,19,9,0,2,26,36,0.03125,0.40625,0.5625
4294967090,0,23,13,0,2,27,35,0.03125,0.421875,0.546875
4294967090,0,29,13,0,1,29,34,0.015625,0.453125,0.53125
4294967090,0,31,15,0,2,28,34,0.03125,0.4375,0.53125
4294967091,0,3,0,1,2,26,36,0.03125,0.40625,0.5625
4294967091,0,5,1,0,1,28,35,0.015625,0.4375,0.546875
4294967091,0,7,2,0,2,27,35,0.03125,0.421875,0.546875
4294967091,0,11,8,0,2,27,35,0.03125,0.421875,0.546875
4294967091,0,13,12,0,1,29,34,0.015625,0.453125,0.53125
4294967091,0,17,0,1,2,26,36,0.03125,0.40625,0.5625
4294967091,0,19,10,0,3,25,36,0.046875,0.390625,0.5625
4294967091,0,23,14,0,3,26,35,0.046875,0.40625,0.546875
4294967091,0,29,14,0,2,28,34,0.03125,0.4375,0.53125
4294967091,0,31,16,0,3,27,34,0.046875,0.421875,0.53125
4294967092,0,3,1,0,0,29,35,0.0,0.453125,0.546875
4294967092,0,5,2,0,1,27,36,0.015625,0.421875,0.5625
4294967092,0,7,3,0,1,28,35,0.015625,0.4375,0.546875
4294967092,0,11,9,0,0,30,34,0.0,0.46875,0.53125
4294967092,0,13,0,1,1,28,35,0.015625,0.4375,0.546875
4294967092,0,17,1,0,1,27,36,0.015625,0.421875,0.5625
4294967092,0,19,11,0,1,28,35,0.015625,0.4375,0.546875
4294967092,0,23,15,0,2,27,35,0.03125,0.421875,0.546875
4294967092,0,29,15,0,2,27,35,0.03125,0.421875,0.546875
4294967092,0,31,17,0,2,28,34,0.03125,0.4375,0.53125
4294967093,0,3,2,0,1,28,35,0.015625,0.4375,0.546875
4294967093,0,5,3,0,2,26,36,0.03125,0.40625,0.5625
4294967093,0,7,4,0,2,27,35,0.03125,0.421875,0.546875
4294967093,0,11,10,0,1,29,34,0.015625,0.453125,0.53125
4294967093,0,13,1,0,2,27,35,0.03125,0.421875,0.546875
4294967093,0,17,2,0,2,26,36,0.03125,0.40625,0.5625
4294967093,0,19,12,0,2,27,35,0.03125,0.421875,0.546875
4294967093,0,23,16,0,3,26,35,0.046875,0.40625,0.546875
4294967093,0,29,16,0,3,26,35,0.046875,0.40625,0.546875
4294967093,0,31,18,0,3,27,34,0.046875,0.421875,0.53125
4294967094,0,3,0,1,1,28,35,0.015625,0.4375,0.546875
4294967094,0,5,4,0,1,28,35,0.015625,0.4375,0.546875
4294967094,0,7,5,0,2,27,35,0.03125,0.421875,0.546875
4294967094,0,11,0,1,1,29,34,0.015625,0.453125,0.53125
4294967094,0,13,2,0,1,29,34,0.015625,0.453125,0.53125
4294967094,0,17,3,0,1,28,35,0.015625,0.4375,0.546875
4294967094,0,19,13,0,2,27,35,0.03125,0.421875,0.546875
4294967094,0,23,17,0,3,26,35,0.046875,0.40625,0.546875
4294967094,0,29,17,0,2,28,34,0.03125,0.4375,0.53125
4294967094,0,31,19,0,3,27,34,0.046875,0.421875,0.53125
4294967095,0,3,1,0,2,27,35,0.03125,0.421875,0.546875
4294967095,0,5,0,1,2,27,35,0.03125,0.421875,0.546875
4294967095,0,7,6,0,3,26,35,0.046875,0.40625,0.546875
4294967095,0,11,1,0,2,28,34,0.03125,0.4375,0.53125
4294967095,0,13,3,0,2,28,34,0.03125,0.4375,0.53125
4294967095,0,17,4,0,2,27,35,0.03125,0.421875,0.546875
4294967095,0,19,14,0,3,26,35,0.046875,0.40625,0.546875
4294967095,0,23,18,0,4,25,35,0.0625,0.390625,0.546875
4294967095,0,29,18,0,3,27,34,0.046875,0.421875,0.53125
4294967095,0,31,20,0,4,26,34,0.0625,0.40625,0.53125
4294967096,0,3,2,0,0,29,35,0.0,0.453125,0.546875
4294967096,0,5,1,0,0,29,35,0.0,0.453125,0.546875
4294967096,0,7,0,1,0,30,34,0.0,0.46875,0.53125
4294967096,0,11,2,0,1,28,35,0.015625,0.4375,0.546875
4294967096,0,13,4,0,1,28,35,0.015625,0.4375,0.546875
4294967096,0,17,5,0,1,27,36,0.015625,0.421875,0.5625
4294967096,0,19,15,0,1,28,35,0.015625,0.4375,0.546875
4294967096,0,23,19,0,1,29,34,0.015625,0.453125,0.53125
4294967096,0,29,19,0,2,27,35,0.03125,0.421875,0.546875
4294967096,0,31,21,0,2,28,34,0.03125,0.4375,0.53125
4294967097,0,3,0,1,1,28,35,0.015625,0.4375,0.546875
4294967097,0,5,2,0,1,28,35,0.015625,0.4375,0.546875
4294967097,0,7,1,0,1,29,34,0.015625,0.453125,0.53125
4294967097,0,11,3,0,2,27,35,0.03125,0.421875,0.546875
4294967097,0,13,5,0,2,27,35,0.03125,0.421875,0.546875
4294967097,0,17,6,0,2,26,36,0.03125,0.40625,0.5625
4294967097,0,19,16,0,2,27,35,0.03125,0.421875,0.546875
4294967097,0,23,20,0,2,28,34,0.03125,0.4375,0.53125
4294967097,0,29,20,0,3,26,35,0.046875,0.40625,0.546875
4294967097,0,31,22,0,3,27,34,0.046875,0.421875,0.53125
4294967098,0,3,1,0,1,28,35,0.015625,0.4375,0.546875
4294967098,0,5,3,0,0,30,34,0.0,0.46875,0.53125
4294967098,0,7,2,0,1,29,34,0.015625,0.453125,0.53125
4294967098,0,11,4,0,2,27,35,0.03125,0.421875,0.546875
4294967098,0,13,6,0,1,29,34,0.015625,0.453125,0.53125
4294967098,0,17,7,0,1,28,35,0.015625,0.4375,0.546875
4294967098,0,19,17,0,2,27,35,0.03125,0.421875,0.546875
4294967098,0,23,21,0,2,28,34,0.03125,0.4375,0.53125
4294967098,0,29,21,0,2,28,34,0.03125,0.4375,0.53125
4294967098,0,31,23,0,3,27,34,0.046875,0.421875,0.53125
4294967099,0,3,2,0,2,27,35,0.03125,0.421875,0.546875
4294967099,0,5,4,0,1,29,34,0.015625,0.453125,0.53125
4294967099,0,7,3,0,2,28,34,0.03125,0.4375,0.53125
4294967099,0,11,5,0,3,26,35,0.046875,0.40625,0.546875
4294967099,0,13,7,0,2,28,34,0.03125,0.4375,0.53125
4294967099,0,17,8,0,2,27,35,0.03125,0.421875,0.546875
4294967099,0,19,18,0,3,26,35,0.046875,0.40625,0.546875
4294967099,0,23,22,0,3,27,34,0.046875,0.421875,0.53125
4294967099,0,29,22,0,3,27,34,0.046875,0.421875,0.53125
4294967099,0,31,24,0,4,26,34,0.0625,0.40625,0.53125
4294967100,0,3,0,1,0,30,34,0.0,0.46875,0.53125
4294967100,0,5,0,1,1,28,35,0.015625,0.4375,0.546875
4294967100,0,7,4,0,1,29,34,0.015625,0.453125,0.53125
4294967100,0,11,6,0,1,29,34,0.015625,0.453125,0.53125
4294967100,0,13,8,0,2,27,35,0.03125,0.421875,0.546875
4294967100,0,17,9,0,1,28,35,0.015625,0.4375,0.546875
4294967100,0,19,0,1,1,29,34,0.015625,0.453125,0.53125
4294967100,0,23,0,1,2,28,34,0.03125,0.4375,0.53125
4294967100,0,29,23,0,3,26,35,0.046875,0.40625,0.546875
4294967100,0,31,25,0,3,27,34,0.046875,0.421875,0.53125
4294967101,0,3,1,0,1,29,34,0.015625,0.453125,0.53125
4294967101,0,5,1,0,2,27,35,0.03125,0.421875,0.546875
4294967101,0,7,5,0,2,28,34,0.03125,0.4375,0.53125
4294967101,0,11,7,0,2,28,34,0.03125,0.4375,0.53125
4294967101,0,13,9,0,3,26,35,0.046875,0.40625,0.546875
4294967101,0,17,10,0,2,27,35,0.03125,0.421875,0.546875
4294967101,0,19,1,0,2,28,34,0.03125,0.4375,0.53125
4294967101,0,23,1,0,3,27,34,0.046875,0.421875,0.53125
4294967101,0,29,24,0,4,25,35,0.0625,0.390625,0.546875
4294967101,0,31,26,0,4,26,34,0.0625,0.40625,0.53125
